country,year,gender,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,hdi_for_year,total_suicides_year,total_population_year,suicides_to_population_ratio,suicides_to_population_ratio_discretize,gdp_category,gender_encoded,suicides_no_zscore,population_zscore,suicides_to_population_ratio_zscore,gdp_for_year_zscore,gdp_per_capita_zscore,hdi_for_year_zscore,total_suicides_year_category
Romania,2005,female,55-74 years,187,2321086,8.06,99697566668,4847,0.751,2603,20569960,8.056573517741264e-05,Extreme,Medium,0,-0.1111257913764088,0.7968963486282823,-0.3519973369061189,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,female,35-54 years,146,3045324,4.79,99697566668,4847,0.751,2603,20569960,4.794235358864935e-05,High,Medium,0,-0.2634207478031308,1.7478290612053649,-0.6313851446307028,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,female,25-34 years,34,1693275,2.01,99697566668,4847,0.751,2603,20569960,2.0079431870192377e-05,Medium,Medium,0,-0.6794459946273469,-0.0274266187052887,-0.8700042036188331,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,female,15-24 years,28,1636907,1.71,99697566668,4847,0.751,2603,20569960,1.7105431157665034e-05,Low,Medium,0,-0.7017330614215013,-0.1014384423634577,-0.8954736521793268,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,male,5-14 years,16,1187823,1.35,99697566668,4847,0.751,2603,20569960,1.347002036498704e-05,Low,Medium,1,-0.7463071950098101,-0.6910908305217242,-0.9266074403423062,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2005,female,5-14 years,4,1130993,0.35,99697566668,4847,0.751,2603,20569960,3.536715081348868e-06,Very Low,Medium,0,-0.790881328598119,-0.7657092654226209,-1.0116766223675868,0.0525225167363729,0.0155583961233309,0.5119865607405316,1001-3000
Romania,2006,male,55-74 years,643,1905129,33.75,123533036668,6018,0.751,2721,20526561,0.0003375099533942,Extreme,Medium,1,1.4528594843652087,0.2545156766991768,1.7594916121740172,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,male,35-54 years,996,3001835,33.18,123533036668,6018,0.751,2721,20526561,0.0003317970508039,Extreme,Medium,1,2.684954134169218,1.68901892522286,1.7123580788524964,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,male,75+ years,136,468341,29.04,123533036668,6018,0.751,2721,20526561,0.0002903867054133,Extreme,Medium,1,-0.3167495452399824,-1.6248184870966311,1.370707601976254,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,male,25-34 years,296,1774300,16.68,123533036668,6018,0.751,2721,20526561,0.0001668263540551,Extreme,Medium,1,0.2417069532547524,0.0833899369830588,0.3512895660642023,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,male,15-24 years,151,1661481,9.09,123533036668,6018,0.751,2721,20526561,9.088277265885076e-05,Extreme,Medium,1,-0.264394248506101,-0.0641785289459991,-0.275272723020399,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,female,75+ years,63,764708,8.24,123533036668,6018,0.751,2721,20526561,8.238438724323532e-05,Extreme,Medium,0,-0.5715453226782052,-1.2371672621965957,-0.345387507201412,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,female,55-74 years,188,2337396,8.04,123533036668,6018,0.751,2721,20526561,8.043138603813817e-05,Extreme,Medium,0,-0.1352511832291936,0.8199255638791384,-0.361500480584454,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,female,35-54 years,160,3052218,5.24,123533036668,6018,0.751,2721,20526561,5.242089523094353e-05,High,Medium,0,-0.2329810704657722,1.7549204313424296,-0.5925972621145102,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,female,25-34 years,36,1693804,2.13,123533036668,6018,0.751,2721,20526561,2.125393492989744e-05,Medium,Medium,0,-0.6657848567991917,-0.021899697151488,-0.8497360700427443,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,female,15-24 years,33,1591081,2.07,123533036668,6018,0.751,2721,20526561,2.07406159711542e-05,Medium,Medium,0,-0.676255916145968,-0.1562624864478886,-0.8539711389703281,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,male,5-14 years,18,1165992,1.54,123533036668,6018,0.751,2721,20526561,1.5437498713541775e-05,Low,Medium,1,-0.7286112128798494,-0.7122834723927854,-0.8977237936005692,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2006,female,5-14 years,1,1110276,0.09,123533036668,6018,0.751,2721,20526561,9.006769487947141e-07,Very Low,Medium,0,-0.787947215844915,-0.7851605998952752,-1.0176578835325545,0.3993363955750687,0.3435257638812531,0.5119865607405316,1001-3000
Romania,2007,male,55-74 years,596,1916195,31.1,175933642292,8593,0.751,2430,20475026,0.0003110330629189,Extreme,Medium,1,1.5838430208986816,0.2739608481761375,1.7998340395768693,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,male,75+ years,138,485821,28.41,175933642292,8593,0.751,2430,20475026,0.000284055238452,Extreme,Medium,1,-0.2596134049503557,-1.592578094960421,1.5541852679744284,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,male,35-54 years,851,3011852,28.26,175933642292,8593,0.751,2430,20475026,0.0002825504042031,Extreme,Medium,1,2.61022159860939,1.7037173026559953,1.540482877510693,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,male,25-34 years,250,1769266,14.13,175933642292,8593,0.751,2430,20475026,0.0001413015340824,Extreme,Medium,1,0.1911881664363084,0.082228685555654,0.2543298195443484,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,female,75+ years,67,791656,8.46,175933642292,8593,0.751,2430,20475026,8.463271926190164e-05,Extreme,Medium,0,-0.5453894010972589,-1.1934846147418423,-0.2616726759830918,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,male,15-24 years,136,1626508,8.36,175933642292,8593,0.751,2430,20475026,8.361471323842244e-05,Extreme,Medium,1,-0.2676634330108318,-0.1040606111208017,-0.2709422125040359,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,female,55-74 years,144,2350957,6.13,175933642292,8593,0.751,2430,20475026,6.125165198682919e-05,Very High,Medium,0,-0.2354633207689272,0.8412951285782816,-0.474570882876035,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,female,35-54 years,159,3054484,5.21,175933642292,8593,0.751,2430,20475026,5.2054618717924205e-05,High,Medium,0,-0.1750881103153561,1.7593491082004178,-0.5583152162141524,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,female,25-34 years,45,1686938,2.67,175933642292,8593,0.751,2430,20475026,2.667555061300416e-05,Medium,Medium,0,-0.6339397097624964,-0.0252036490019837,-0.7894063819246203,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,female,15-24 years,24,1555447,1.54,175933642292,8593,0.751,2430,20475026,1.5429648197592075e-05,Low,Medium,0,-0.7184650043974959,-0.1967902914968621,-0.8918068596687158,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,male,5-14 years,13,1141212,1.14,175933642292,8593,0.751,2430,20475026,1.1391397917301956e-05,Low,Medium,1,-0.7627401587301147,-0.737338259448022,-0.9285774755496808,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2007,female,5-14 years,7,1084690,0.65,175933642292,8593,0.751,2430,20475026,6.4534567480109525e-06,Very Low,Medium,0,-0.7868902429115432,-0.8110955523965547,-0.9735402998860064,1.1617823339163815,1.0647178834172475,0.5119865607405316,1001-3000
Romania,2008,male,55-74 years,604,1933448,31.24,213605065703,10454,0.751,2472,20433803,0.0003123952648325,Extreme,Medium,1,1.6181157018234278,0.3009301778171098,1.7344182159640675,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,male,75+ years,156,500584,31.16,213605065703,10454,0.751,2472,20433803,0.0003116360091413,Extreme,Medium,1,-0.2032808670632447,-1.5686877942084971,1.727678619475978,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,male,35-54 years,840,3015279,27.86,213605065703,10454,0.751,2472,20433803,0.0002785811860196,Extreme,Medium,1,2.5776013943619427,1.7125161205823929,1.4342647242527062,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,male,25-34 years,235,1758439,13.36,213605065703,10454,0.751,2472,20433803,0.0001336412579566,Extreme,Medium,1,0.1179029028966819,0.0725763552168983,0.1476933603773085,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,male,15-24 years,174,1594080,10.92,213605065703,10454,0.751,2472,20433803,0.0001091538693164,Extreme,Medium,1,-0.1300997549204766,-0.1418812208434652,-0.0696709878847872,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,female,75+ years,63,815912,7.72,213605065703,10454,0.751,2472,20433803,7.721420937552089e-05,Very High,Medium,0,-0.5813832798008799,-1.15724407318341,-0.3531860440947765,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,female,55-74 years,175,2371605,7.38,213605065703,10454,0.751,2472,20433803,7.378969094769154e-05,Very High,Medium,0,-0.1260341375792117,0.872642637456562,-0.3835840676290076,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,female,35-54 years,133,3048866,4.36,213605065703,10454,0.751,2472,20433803,4.3622776468365614e-05,High,Medium,0,-0.2967900659123372,1.7563408372522402,-0.6513632008483147,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,female,25-34 years,38,1674401,2.27,213605065703,10454,0.751,2472,20433803,2.269468305382044e-05,Medium,Medium,0,-0.6830237133325022,-0.037077425695378,-0.8371331680857732,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,female,15-24 years,30,1526352,1.97,213605065703,10454,0.751,2472,20433803,1.965470612283405e-05,Low,Medium,0,-0.7155486520626213,-0.2302535199656082,-0.8641177769407526,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,male,5-14 years,17,1125707,1.51,213605065703,10454,0.751,2472,20433803,1.5101620581554523e-05,Low,Medium,1,-0.768401677499065,-0.7530198762996352,-0.904533620614548,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2008,female,5-14 years,7,1069130,0.65,213605065703,10454,0.751,2472,20433803,6.547379645132024e-06,Very Low,Medium,0,-0.8090578509117139,-0.8268422181292107,-0.980466053972098,1.709913857001253,1.5859367317498636,0.5119865607405316,1001-3000
Romania,2009,male,55-74 years,646,1946544,33.19,172611845342,8465,0.751,2586,20390882,0.0003318702274389,Extreme,Medium,1,1.5639086340341617,0.3209354904749764,1.7524290308276904,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,male,75+ years,159,512470,31.03,172611845342,8465,0.751,2586,20390882,0.0003102620641208,Extreme,Medium,1,-0.2052516558023928,-1.5401163030370992,1.573695531361484,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,male,35-54 years,940,3031317,31.01,172611845342,8465,0.751,2586,20390882,0.0003100962386975,Extreme,Medium,1,2.631943798740418,1.7286862322103924,1.57232389427366,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,male,25-34 years,275,1744278,15.77,172611845342,8465,0.751,2586,20390882,0.0001576583549181,Extreme,Medium,1,0.2161499738095995,0.0584472910748662,0.3114228163790533,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,male,15-24 years,163,1556450,10.47,172611845342,8465,0.751,2586,20390882,0.0001047254971248,Extreme,Medium,1,-0.1907205651261172,-0.1853041724282626,-0.1264151789594346,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,female,75+ years,53,838699,6.32,172611845342,8465,0.751,2586,20390882,6.319311218923595e-05,Very High,Medium,0,-0.5903255587236962,-1.1167566538518754,-0.4699533312508358,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,female,55-74 years,124,2388417,5.19,172611845342,8465,0.751,2586,20390882,5.191723220861349e-05,High,Medium,0,-0.3323986992198043,0.8943707101042015,-0.5632225952242997,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,female,35-54 years,131,3055180,4.29,172611845342,8465,0.751,2586,20390882,4.287799736840383e-05,High,Medium,0,-0.306969290536322,1.7596541452668863,-0.6379912857281432,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,female,15-24 years,39,1491923,2.61,172611845342,8465,0.751,2586,20390882,2.6140759275110043e-05,Medium,Medium,0,-0.6411843760906608,-0.2690432884571103,-0.776434571803627,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,female,25-34 years,32,1658906,1.93,172611845342,8465,0.751,2586,20390882,1.92898211230775e-05,Low,Medium,0,-0.6666137847741431,-0.052343165844172,-0.8331026065881303,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,male,5-14 years,14,1111827,1.26,172611845342,8465,0.751,2586,20390882,1.2591887047175503e-05,Low,Medium,1,-0.7320036928173833,-0.7623081705390433,-0.8885050569933959,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2009,female,5-14 years,10,1054871,0.95,172611845342,8465,0.751,2586,20390882,9.479832131132624e-06,Very Low,Medium,0,-0.746534783493659,-0.8362221149737613,-0.9142466462940204,1.1134491026042217,1.0288683333975943,0.5119865607405316,1001-3000
Romania,2010,male,55-74 years,704,1977886,35.59,166658327827,8190,0.785,2766,20348649,0.0003559355797047,Extreme,Medium,1,1.614936949054762,0.3643694428743156,1.866825088512113,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,male,35-54 years,995,3038553,32.75,166658327827,8190,0.785,2766,20348649,0.0003274584975151,Extreme,Medium,1,2.607432518590001,1.7340442836464227,1.636590564833038,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,male,75+ years,154,523244,29.43,166658327827,8190,0.785,2766,20348649,0.000294317756152,Extreme,Medium,1,-0.2609137837438,-1.514058517767827,1.368650796590513,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,male,25-34 years,263,1734890,15.16,166658327827,8190,0.785,2766,20348649,0.0001515946255958,Extreme,Medium,1,0.110845725119915,0.0505805651131909,0.2147477470149574,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,male,15-24 years,177,1495092,11.84,166658327827,8190,0.785,2766,20348649,0.0001183873634532,Extreme,Medium,1,-0.1824691167358601,-0.2590786280807802,-0.0537298354558993,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,female,55-74 years,177,2425485,7.3,166658327827,8190,0.785,2766,20348649,7.297509570250899e-05,Very High,Medium,0,-0.1824691167358601,0.9423690309210394,-0.4208837371497104,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,female,75+ years,59,861006,6.85,166658327827,8190,0.785,2766,20348649,6.852449344139298e-05,Very High,Medium,0,-0.5849243648635516,-1.0778951285336296,-0.4568664366710566,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,female,35-54 years,147,3050480,4.82,166658327827,8190,0.785,2766,20348649,4.818913744722142e-05,High,Medium,0,-0.2847882476157817,1.7494460184282996,-0.621275871949239,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,female,15-24 years,38,1433832,2.65,166658327827,8190,0.785,2766,20348649,2.6502407534494976e-05,Medium,Medium,0,-0.6565477564794967,-0.3381857189450187,-0.7966110379037344,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,female,25-34 years,36,1649535,2.18,166658327827,8190,0.785,2766,20348649,2.182433231183333e-05,Medium,Medium,0,-0.6633690318714914,-0.059641206690875,-0.8344328348650022,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,male,5-14 years,11,1107850,0.99,166658327827,8190,0.785,2766,20348649,9.92914203186352e-06,Very Low,Medium,1,-0.7486349742714261,-0.7591371994234092,-0.9306043263804148,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2010,female,5-14 years,5,1050796,0.48,166658327827,8190,0.785,2766,20348649,4.758297519214005e-06,Very Low,Medium,0,-0.7690988004474104,-0.8328129415417289,-0.9724101165755632,1.0268234769248763,0.9518478157772454,1.3881347499764425,1001-3000
Romania,2011,male,55-74 years,668,2000334,33.39,184367381749,9086,0.786,2536,20291701,0.0003339442313133,Extreme,Medium,1,1.7007797564171894,0.3972876949612722,1.9196812338836164,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,male,35-54 years,896,3050462,29.37,184367381749,9086,0.786,2536,20291701,0.0002937259995371,Extreme,Medium,1,2.5499281895481074,1.7458925356739312,1.5659804006939642,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,male,75+ years,143,534670,26.75,184367381749,9086,0.786,2536,20291701,0.0002674546916789,Extreme,Medium,1,-0.25449624092374,-1.4849605312152303,1.3349363426126724,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,male,25-34 years,233,1719127,13.55,184367381749,9086,0.786,2536,20291701,0.000135533907617,Extreme,Medium,1,0.0806939300489907,0.0361535080409303,0.174753779207719,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,male,15-24 years,186,1438023,12.93,184367381749,9086,0.786,2536,20291701,0.0001293442455371,Extreme,Medium,1,-0.0943498259034353,-0.3248484032914893,0.120318550751987,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,female,75+ years,62,884450,7.01,184367381749,9086,0.786,2536,20291701,7.010006218553904e-05,Very High,Medium,0,-0.5561673947991979,-1.035762908464029,-0.4007067675587015,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,female,55-74 years,152,2450665,6.2,184367381749,9086,0.786,2536,20291701,6.202398124590672e-05,Very High,Medium,0,-0.220977223826467,0.975615828791598,-0.4717321814344409,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,female,35-54 years,117,3048485,3.84,184367381749,9086,0.786,2536,20291701,3.8379719762439374e-05,Medium,Medium,0,-0.351328956982529,1.7433536149232332,-0.6796725760642565,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
Romania,2011,female,15-24 years,30,1379354,2.17,184367381749,9086,0.786,2536,20291701,2.174931163428677e-05,Medium,Medium,0,-0.6753461222561687,-0.4001928350176894,-0.825929359404305,1.2844959994827467,1.2027946659148188,1.413903814365734,1001-3000
